venue,venue_type,toss_winner,toss_decision,batting_first,ind_batting_strength,ind_bowling_strength,afg_batting_strength,afg_bowling_strength,ind_recent_form,afg_recent_form,ind_icc_rank,afg_icc_rank,ind_player_form_idx,afg_player_form_idx,ind_score,afg_score,margin,winner,top_scorer,top_bowler,ind_h2h_win_pct,ind_avg_score,afg_avg_score
Chennai,Home_India,India,Bat,India,87.38297374060961,83.18895875254618,81.90784924788773,71.8535352772322,0.5047485386677437,0.42026225622429764,1,9,77.34225147554494,61.2781512620988,351,300,51 runs,India,Suryakumar Yadav,Noor Ahmad,0.8372426542990419,295.4,272.0
Mumbai,Home_India,Afghanistan,Field,India,92.8121263557592,80.31948129308225,71.55351183174751,77.63031235055338,0.8796449827552988,0.6994469276657538,1,9,67.0622174652458,71.80939614037446,259,265,6 wickets,Afghanistan,Rahmanullah Gurbaz,Rashid Khan,0.8252202715950409,294.3,271.3
Sharjah,Neutral,India,Field,Afghanistan,82.20837282510837,75.45139393146886,77.17318541935757,71.76207793768393,0.7239572406143797,0.4203676292661675,1,9,65.01402944607922,62.215212157966256,240,273,33 runs,Afghanistan,Rahmanullah Gurbaz,Fazalhaq Farooqi,0.7731983837067373,295.5,276.4
Dubai,Neutral,India,Bat,India,74.970713257162,85.16811953289255,63.93446287172169,80.43241831817305,0.8015750737765697,0.3441576936999735,1,9,74.03407236112018,52.12615101964621,221,223,3 wickets,Afghanistan,Suryakumar Yadav,Fazalhaq Farooqi,0.8484741607136674,290.2,269.7
Kabul,Home_Afg,India,Bat,India,84.95456113855006,80.2880859585929,73.1906114209677,76.90160321583869,0.8697417384775201,0.5196332890274891,1,9,77.48995439154947,62.04959377293141,343,303,40 runs,India,Rohit Sharma,Jasprit Bumrah,0.8002280129268529,292.2,271.1
Delhi,Home_India,India,Bat,India,80.80990900462724,91.57334287067188,80.57220170733756,69.34401429554565,0.7804564525534308,0.41625718772261244,1,9,68.92478009978005,58.89044230641742,292,227,65 runs,India,Virat Kohli,Mohammed Shami,0.8451065440144164,287.5,265.3
Delhi,Home_India,India,Field,Afghanistan,70.02264588115226,89.30473706965266,64.27961859587813,67.40309509208019,0.595006448237624,0.45196020892908156,1,9,74.27718982419603,51.33710122137892,209,204,6 wickets,India,Shubman Gill,Mohammed Shami,0.8005028771386999,276.3,259.7
Sharjah,Neutral,Afghanistan,Bat,Afghanistan,81.21356373421149,87.52489645526066,63.65932666472419,69.34538571659391,0.8437738331334204,0.402501969555629,1,9,71.40584993925532,76.13815552850352,240,251,11 runs,Afghanistan,Virat Kohli,Rashid Khan,0.7971874586771291,275.0,259.7
Mumbai,Home_India,India,Bat,India,87.09248864311552,75.39366430762827,78.39106650028413,76.2013689318735,0.8252728589137845,0.6818550608025873,1,9,87.77365648483705,77.27795130366022,358,353,5 runs,India,Rohit Sharma,Mohammed Siraj,0.7949138537144466,282.9,266.9
Kabul,Home_Afg,Afghanistan,Bat,Afghanistan,81.62588311826681,88.79792006626721,82.09994442177967,69.76068496900275,0.8672772633846813,0.6260720927879556,1,9,89.36568045534705,76.40755319845061,246,245,6 wickets,India,Ibrahim Zadran,Mujeeb Ur Rahman,0.7834875276132951,275.9,264.4
Chennai,Home_India,India,Field,Afghanistan,76.99843324229766,77.11911822688096,62.80602679978971,71.69813632730035,0.7456734895938157,0.621728130438869,1,9,86.97750920944694,68.71260153107698,238,232,8 wickets,India,Hashmatullah Shahidi,Mohammed Shami,0.8033701497176552,264.6,257.6
Sharjah,Neutral,India,Bat,India,82.53377484084365,75.86794357157122,68.71194939489138,69.12113251638242,0.7588280665035496,0.48570894772973594,1,9,74.85952940801727,62.83075364100383,296,212,84 runs,India,Virat Kohli,Mohammed Siraj,0.7952554661948569,268.3,252.3
Delhi,Home_India,Afghanistan,Field,India,83.92111032836407,93.58041771433602,69.4492088910321,75.6645435327831,0.5354089260858914,0.5435996444207714,1,9,68.64635905344318,54.80927118546707,263,265,4 wickets,Afghanistan,Rahmanullah Gurbaz,Rashid Khan,0.7536746876623555,270.6,251.5
Delhi,Home_India,India,Bat,India,83.6132823226127,85.64620526759822,61.896791030601186,81.05895543037288,0.7495088762603411,0.37560691309859884,1,9,74.08304586462131,71.60968749435679,248,185,63 runs,India,KL Rahul,Mujeeb Ur Rahman,0.7760435233423503,273.3,247.7
Chennai,Home_India,Afghanistan,Field,India,78.0584614520236,87.20787733288107,83.47771745775601,80.45013133098212,0.5298983614545262,0.4842739893928535,1,9,86.72472394531883,52.833872774032606,350,309,41 runs,India,KL Rahul,Jasprit Bumrah,0.7713122800105559,274.0,248.3
Kabul,Home_Afg,Afghanistan,Field,India,80.45958344283179,83.81710225405031,75.85607727443856,82.81298064334761,0.5135156603792994,0.5372623982108536,1,9,65.60198982292113,60.37848553589609,249,252,3 wickets,Afghanistan,Rahmat Shah,Ravindra Jadeja,0.8367435602321067,269.7,250.8
Chennai,Home_India,Afghanistan,Bat,Afghanistan,78.35341029690433,77.14722236901335,63.64071846313629,65.76907366790525,0.6880996341315018,0.6817790779411954,1,9,63.4702567094435,78.38793479009246,185,226,41 runs,Afghanistan,Rahmat Shah,Rashid Khan,0.8098869977226841,267.3,253.0
Dubai,Neutral,Afghanistan,Bat,Afghanistan,86.13194388308906,91.53455296792563,62.672996609495534,76.60934944200746,0.7788364553043035,0.5347281780294254,1,9,84.98337213069884,52.168151270340545,283,280,7 wickets,India,Virat Kohli,Jasprit Bumrah,0.8263683100449728,271.6,255.9
Mumbai,Home_India,Afghanistan,Bat,Afghanistan,87.26752598747915,85.68055460769435,69.47902159949858,72.82632459138271,0.7483330531096771,0.6563981498577058,1,9,74.88527778303346,74.7416949223076,232,258,26 runs,Afghanistan,Rohit Sharma,Mohammed Shami,0.8456826037749281,259.0,246.4
Delhi,Home_India,India,Bat,India,71.53764341146596,76.02668742647356,69.50375354894175,72.75646826922437,0.7871748094490278,0.5971286006339462,1,9,61.525619065012194,56.63369788667045,330,315,15 runs,India,Rohit Sharma,Naveen-ul-Haq,0.8144039272526411,267.4,253.4
Chennai,Home_India,India,Field,Afghanistan,73.61288059767375,77.67882438800001,83.59472223019895,83.49666686784896,0.5722619608364681,0.46262712316219634,1,9,70.66865997772696,73.73012222196222,213,207,8 wickets,India,Shubman Gill,Mohammed Shami,0.8482609991404745,264.9,250.9
Chennai,Home_India,India,Field,Afghanistan,88.4748015789061,82.93775956449838,66.57310619080367,73.63646830647656,0.6991026254427586,0.43724620656680374,1,9,67.25717317775273,61.95506086411941,246,240,6 wickets,India,Rohit Sharma,Mohammed Siraj,0.781176405165213,259.9,253.7
Sharjah,Neutral,India,Field,Afghanistan,70.47932276874745,90.44995692192627,64.27362233918964,66.00980611350465,0.7614794771620317,0.6095744515294689,1,9,84.4148739477853,64.805275479818,279,296,17 runs,Afghanistan,Rahmat Shah,Naveen-ul-Haq,0.7686267182312895,261.5,256.8
Delhi,Home_India,Afghanistan,Bat,Afghanistan,87.49282692885842,79.92541468206346,82.58519389656982,67.40054353590507,0.8930752958365302,0.6440991243909858,1,9,80.63695936437226,78.16249664839498,215,214,7 wickets,India,Virat Kohli,Jasprit Bumrah,0.7903309887992912,258.2,259.7
Chennai,Home_India,India,Bat,India,81.0539034528203,76.43006048663271,69.74143555720289,82.0568694539558,0.654577340372327,0.4321176701872536,1,9,77.86067167530936,76.16613586996685,338,291,47 runs,India,Mohammad Nabi,Jasprit Bumrah,0.7970799414935809,257.0,257.9
Kabul,Home_Afg,India,Field,Afghanistan,73.95601854538157,88.90708501463739,62.64311401077837,80.29057844734562,0.614472348319163,0.37956672549488985,1,9,88.09057673474956,50.555737302378674,243,267,24 runs,Afghanistan,KL Rahul,Rashid Khan,0.8395361542852585,256.4,259.4
Kabul,Home_Afg,India,Bat,India,82.08982620260822,85.02094755588837,68.04156178486868,68.03972088307555,0.6505550150937901,0.5689051759730264,1,9,83.47187425933377,65.92251807164428,318,295,23 runs,India,Hashmatullah Shahidi,Mohammed Shami,0.8059940439036677,269.7,266.3
Delhi,Home_India,India,Field,Afghanistan,77.18325833069123,78.23791220104717,66.23238375011529,70.17239594518723,0.707779514556495,0.5250755023162917,1,9,88.34842262464514,55.86711941304569,255,251,4 wickets,India,Rohit Sharma,Mohammed Siraj,0.7792180999418017,266.9,263.4
Kabul,Home_Afg,Afghanistan,Field,India,86.0418927540374,91.34518537975046,74.00603659457632,70.86508400752474,0.6050200920080001,0.31570122122839994,1,9,69.16332679645446,72.3381103701014,284,289,5 wickets,Afghanistan,Rahmanullah Gurbaz,Mohammed Siraj,0.8242634282867521,272.1,266.5
Chennai,Home_India,Afghanistan,Bat,Afghanistan,81.38296025154821,88.96148676957297,69.6988042163723,68.67800463555493,0.6592597974091626,0.5319871280812571,1,9,88.4415984555867,52.06252856266032,267,261,5 wickets,India,Hashmatullah Shahidi,Jasprit Bumrah,0.8005831937139072,265.8,261.1
Delhi,Home_India,India,Bat,India,82.68485234612402,81.57839556421449,72.70779235691737,65.55143528966023,0.6252101418806325,0.627947259010802,1,9,76.61825201563913,63.517474784483525,235,241,5 wickets,Afghanistan,Rahmanullah Gurbaz,Fazalhaq Farooqi,0.766213194527517,268.0,264.5
Mumbai,Home_India,Afghanistan,Field,India,79.57753583976461,91.71141419929121,84.1803301702067,75.08907377105861,0.6573411354991048,0.6386203103279451,1,9,72.8071596190891,66.56054516886954,288,223,65 runs,India,Suryakumar Yadav,Rashid Khan,0.8076819787591253,272.2,262.8
Delhi,Home_India,India,Bat,India,83.29970795676955,91.18069100480683,79.51831825071675,69.94510967021066,0.786254220223105,0.6200217631805485,1,9,70.38321722347186,55.17827338706824,294,245,49 runs,India,Rahmat Shah,Mohammed Siraj,0.8411394536807284,273.7,257.7
Sharjah,Neutral,India,Field,Afghanistan,78.81081828847104,86.09819667650818,64.70102731471964,84.77230759632893,0.6031020862512438,0.39057184203505996,1,9,74.42142169453068,64.96553071232823,241,238,7 wickets,India,Rohit Sharma,Mohammed Shami,0.8342622617475821,276.3,260.1
Mumbai,Home_India,India,Field,Afghanistan,75.37713071962732,80.43721453451832,64.24263097888112,81.52458410143284,0.8080356125016328,0.484931398983713,1,9,81.42261068055052,72.07806175812337,228,225,5 wickets,India,Shubman Gill,Mohammed Shami,0.8086809972635332,265.3,253.5
Delhi,Home_India,India,Bat,India,74.65412589365175,77.51322291159165,63.45946406354796,82.20772137766001,0.6878617027806494,0.6131736690959468,1,9,82.38764683050616,68.13838140515665,273,278,4 wickets,Afghanistan,Virat Kohli,Rashid Khan,0.7877083173884989,268.3,254.6
Dubai,Neutral,India,Bat,India,87.15916516446698,75.36711448758284,67.79444117012555,79.66991012296643,0.5037379813944977,0.31319077747303736,1,9,85.55663947411149,70.52074585076215,346,319,27 runs,India,Rohit Sharma,Mohammed Shami,0.7586978751064212,271.1,257.0
Mumbai,Home_India,India,Field,Afghanistan,89.81141672848159,81.13588566220203,60.900934437479684,86.45391986781789,0.6380719353182522,0.34259270531388253,1,9,74.75570614179442,73.05403386992401,219,218,8 wickets,India,Rahmat Shah,Jasprit Bumrah,0.7969648923331625,267.5,253.7
Kabul,Home_Afg,Afghanistan,Bat,Afghanistan,76.06787466996458,94.83346105663357,64.93509334326356,78.23696499022086,0.8701058566627857,0.35875862755111165,1,9,89.12562593603101,78.42431703186874,214,213,5 wickets,India,Rohit Sharma,Jasprit Bumrah,0.8252079437529579,260.5,246.1
Dubai,Neutral,Afghanistan,Bat,Afghanistan,92.11429967645657,79.29113042660005,75.85137640027459,82.50050387810853,0.8944111712785718,0.37216952883254817,1,9,82.9807769855789,60.16403509781339,234,231,7 wickets,India,Rahmanullah Gurbaz,Mohammed Shami,0.7860273719733011,257.2,243.1
Mumbai,Home_India,Afghanistan,Field,India,89.84589780371542,84.29699607408105,73.43807750507621,87.88866643460278,0.6596437198229704,0.5461603018836959,1,9,70.95732604846116,61.78356938986115,229,232,5 wickets,Afghanistan,Rahmanullah Gurbaz,Jasprit Bumrah,0.7735446825551665,256.6,242.2
Mumbai,Home_India,India,Bat,India,87.3910188361352,93.75773952189766,73.55897376230803,82.67319836582193,0.5356826235267855,0.38446321497277075,1,9,75.06394922758597,50.60035170886324,323,307,16 runs,India,Hashmatullah Shahidi,Mohammed Siraj,0.8431379719270954,260.1,250.6
Delhi,Home_India,Afghanistan,Field,India,70.37402995640751,80.29092572452083,72.85077048689674,78.18243270356865,0.8703006772221222,0.5581382493002431,1,9,72.44207407589981,77.91053531399203,301,240,61 runs,India,Suryakumar Yadav,Fazalhaq Farooqi,0.8321555700457993,260.8,250.1
Dubai,Neutral,Afghanistan,Field,India,73.27105903372049,88.51623271485465,73.9970791394246,83.16249311723338,0.7955220200314745,0.550084613543006,1,9,89.59146514886677,66.00769190331226,280,284,3 wickets,Afghanistan,Mohammad Nabi,Rashid Khan,0.8138275619420146,264.7,254.7
Sharjah,Neutral,India,Bat,India,93.92767740000129,88.93591027928683,74.90075402374502,75.58888204052593,0.6457639463981613,0.44120190038873447,1,9,79.09118117128772,72.53819350813238,298,269,29 runs,India,Mohammad Nabi,Fazalhaq Farooqi,0.763678334392052,271.7,259.1
Chennai,Home_India,Afghanistan,Field,India,82.34967950358728,90.83280144366125,71.8926019547264,77.34233543391636,0.808454419268329,0.5645061225060366,1,9,72.28034762647178,76.86238133582657,338,294,44 runs,India,Mohammad Nabi,Ravindra Jadeja,0.7644908840406174,278.2,260.7
Dubai,Neutral,Afghanistan,Field,India,88.24249068616803,91.22030749864139,81.47465977580292,87.80666742027583,0.6176158840159996,0.5840973367709037,1,9,63.46199574842485,62.20427874070548,333,291,42 runs,India,Rohit Sharma,Noor Ahmad,0.760321959145578,276.9,257.9
Dubai,Neutral,Afghanistan,Field,India,84.77738451339036,85.07546887449269,76.14878827780113,87.37657095591697,0.5222942106005608,0.5295846070006518,1,9,85.89086337750854,64.44148135245283,285,288,5 wickets,Afghanistan,Virat Kohli,Rashid Khan,0.8116296666892744,283.5,264.9
Chennai,Home_India,India,Field,Afghanistan,71.96317964853932,86.21078704833542,68.30184727059552,68.56366106277252,0.8396138053133892,0.5086398051964486,1,9,87.998292371372,74.18049513809207,221,246,25 runs,Afghanistan,Rahmanullah Gurbaz,Mujeeb Ur Rahman,0.7615562796473336,284.2,268.2
Mumbai,Home_India,India,Bat,India,92.7699477762217,78.4916796935272,67.15150129148213,76.88724565789349,0.6053454475992317,0.38394587091164845,1,9,77.97297975308257,52.66788568265071,315,277,38 runs,India,Shubman Gill,Ravindra Jadeja,0.8342627198862633,292.3,272.8
Sharjah,Neutral,Afghanistan,Bat,Afghanistan,88.01661136269655,86.09613516547896,70.57191171166947,78.01228597716539,0.6461805938613094,0.6744585341728451,1,9,61.64714672732323,70.20174437089506,248,243,6 wickets,India,Virat Kohli,Jasprit Bumrah,0.8492965001819323,294.2,273.9
Mumbai,Home_India,Afghanistan,Bat,Afghanistan,74.60102587053616,80.91852697960577,77.92619846767762,66.93822286115761,0.8247446799330336,0.5875627778419161,1,9,81.88819947706028,53.00724110802774,245,244,8 wickets,India,Shubman Gill,Kuldeep Yadav,0.7866348184708666,286.4,267.6
Chennai,Home_India,Afghanistan,Field,India,87.94401362040577,88.5963625043994,80.77306227054626,65.9567069938988,0.5092442673871169,0.4492028399514243,1,9,64.46364851547459,66.75153432710665,255,261,4 wickets,Afghanistan,Hashmatullah Shahidi,Rashid Khan,0.7953669846967097,281.8,269.7
Dubai,Neutral,India,Field,Afghanistan,91.1237594318151,75.00481749035733,64.21286608647961,65.69974141204396,0.6312588722060275,0.663275838278601,1,9,62.908563707969634,68.19229330231401,268,262,7 wickets,India,Ibrahim Zadran,Ravindra Jadeja,0.821166717698568,280.6,267.5
Mumbai,Home_India,India,Field,Afghanistan,81.2873984779861,93.76936424731625,63.06297856342734,69.87664056155127,0.5118167874445974,0.4735740998525495,1,9,68.33498698693963,76.09717801670962,268,319,51 runs,Afghanistan,Rahmanullah Gurbaz,Rashid Khan,0.8437153006325766,277.6,272.5
Dubai,Neutral,India,Bat,India,83.29776742203256,76.83700674458402,71.12546709313388,87.98861936329588,0.834091716338406,0.6573836216668463,1,9,84.69679077739498,53.09125080292948,300,257,43 runs,India,Virat Kohli,Mohammed Shami,0.8394093773556386,273.8,268.8
Chennai,Home_India,India,Bat,India,81.81983363253957,88.54254977147804,81.86263237595193,82.23199479709066,0.8754342383114021,0.3215593161575155,1,9,60.36539506249624,69.84014341508637,289,257,32 runs,India,Virat Kohli,Jasprit Bumrah,0.7557591828749849,269.4,265.4
Chennai,Home_India,India,Bat,India,78.27217719234486,80.39592115784728,72.78591015753969,75.12341428615505,0.7049714205506625,0.5690854446001745,1,9,71.61391526913445,57.5392306142647,306,277,29 runs,India,Rohit Sharma,Rashid Khan,0.7669071802556765,271.5,264.3
Delhi,Home_India,Afghanistan,Bat,Afghanistan,88.5451618811543,90.1340982022294,76.67263466710526,70.38264803205811,0.735234498341879,0.5282758646307392,1,9,74.52798594329177,66.49936959151593,328,324,8 wickets,India,KL Rahul,Kuldeep Yadav,0.8254597198557793,282.2,272.1
Mumbai,Home_India,India,Field,Afghanistan,87.88764886552822,77.19256388806879,78.74064380372559,68.12538145293466,0.5266511993641498,0.690431874488587,1,9,88.70975306611325,51.813096348216924,230,229,4 wickets,India,KL Rahul,Jasprit Bumrah,0.8188893108032448,273.7,267.3
Dubai,Neutral,India,Bat,India,81.08133603687405,78.72489876599549,72.13362242836045,84.0940765889905,0.8802447098971562,0.5537010613806149,1,9,70.6171700163545,68.09976696933795,274,275,4 wickets,Afghanistan,Ibrahim Zadran,Rashid Khan,0.7633218594040123,276.3,270.5
Chennai,Home_India,Afghanistan,Bat,Afghanistan,91.76001157764593,86.16463500559323,68.11997288450901,71.7479625384085,0.5133671978820238,0.6263283404101181,1,9,73.51149639117024,59.75398785200793,232,231,5 wickets,India,Rohit Sharma,Ravindra Jadeja,0.8002064582001568,275.0,269.2
Delhi,Home_India,Afghanistan,Bat,Afghanistan,81.77775887494384,91.37475980909304,63.11535519268803,84.72608772956202,0.8590035340433416,0.6786831660135553,1,9,71.92463977267883,56.51421212113016,229,242,13 runs,Afghanistan,Rahmat Shah,Rashid Khan,0.8280814631085296,272.4,267.3
Chennai,Home_India,Afghanistan,Bat,Afghanistan,74.4038478125715,87.14533340202976,71.91560401271572,84.91112282345209,0.5128438321928233,0.5575471710220505,1,9,82.88846635534684,72.7845970756492,250,288,38 runs,Afghanistan,Rahmat Shah,Mujeeb Ur Rahman,0.7718780682262694,270.6,269.9
Kabul,Home_Afg,Afghanistan,Field,India,93.1952515411924,81.65313199641783,72.58023541878858,65.32383225550649,0.5027830349213165,0.3960506481806079,1,9,63.02421591417256,57.80634103807261,242,248,3 wickets,Afghanistan,Hashmatullah Shahidi,Naveen-ul-Haq,0.8371287635734667,268.0,262.8
Mumbai,Home_India,Afghanistan,Bat,Afghanistan,92.80574054998999,92.85591879179772,76.34752865923143,80.46138544541392,0.5021356567878754,0.6939486264454408,1,9,86.33497810727442,76.85318677190276,260,254,7 wickets,India,KL Rahul,Jasprit Bumrah,0.7552971774820368,264.0,262.5
Mumbai,Home_India,India,Field,Afghanistan,86.4811134262718,81.89573857309072,82.34121622726202,71.70488934747742,0.7250846173368811,0.3398923889375529,1,9,87.6586689039825,54.2231137331364,280,287,7 runs,Afghanistan,Rahmanullah Gurbaz,Rashid Khan,0.8282195085068075,263.1,265.5
Chennai,Home_India,Afghanistan,Field,India,89.10232500532453,87.38702611872598,65.8033478200039,65.02168997813227,0.8028602321229756,0.6940829303644375,1,9,84.2973936091827,63.80619854469846,314,248,66 runs,India,Suryakumar Yadav,Ravindra Jadeja,0.8115818899789871,263.9,262.6
Sharjah,Neutral,Afghanistan,Bat,Afghanistan,83.12335210608668,84.54259534791366,71.19059681663812,82.82938769375983,0.7107075629077968,0.4266868488100864,1,9,67.74474502975436,51.132419509023,201,196,7 wickets,India,Virat Kohli,Kuldeep Yadav,0.7815199346654349,251.2,249.8
